US,1791,41,0,0,"Tallahatchie, Mississippi, US",12969.8023,2.289223897
US,3385,84,0,0,"Tate, Mississippi, US",11952.26157,2.481536189
US,2897,68,0,0,"Tippah, Mississippi, US",13159.20963,2.347255782
US,2283,67,0,0,"Tishomingo, Mississippi, US",11778.36248,2.934734998
US,1064,26,0,0,"Tunica, Mississippi, US",11046.51163,2.443609023
US,0,0,0,0,"Unassigned, Mississippi, US",0,0
US,4124,76,0,0,"Union, Mississippi, US",14311.99028,1.842870999
US,1344,45,0,0,"Walthall, Mississippi, US",9407.811844,3.348214286
US,4408,121,0,0,"Warren, Mississippi, US",9713.316146,2.745009074
US,5368,134,0,0,"Washington, Mississippi, US",12225.28411,2.496274218
US,2636,42,0,0,"Wayne, Mississippi, US",13060.49646,1.593323217
US,1146,32,0,0,"Webster, Mississippi, US",11827.84601,2.792321117
US,680,31,0,0,"Wilkinson, Mississippi, US",7879.490151,4.558823529
US,2282,81,0,0,"Winston, Mississippi, US",12709.55166,3.549517967
US,1659,38,0,0,"Yalobusha, Mississippi, US",13701.68484,2.290536468
US,3119,70,0,0,"Yazoo, Mississippi, US",10505.22061,2.244309073
US,2388,19,0,0,"Adair, Missouri, US",9422.720278,0.795644891
US,1871,20,0,0,"Andrew, Missouri, US",10563.4598,1.068947087
US,456,6,0,0,"Atchison, Missouri, US",8866.420377,1.315789474
US,2707,57,0,0,"Audrain, Missouri, US",10662.51772,2.105652013
US,2907,47,0,0,"Barry, Missouri, US",8122.607505,1.616787066
US,1180,15,0,0,"Barton, Missouri, US",10039.13561,1.271186441
US,1338,29,0,0,"Bates, Missouri, US",8273.559238,2.167414051
US,1689,33,0,0,"Benton, Missouri, US",8686.931029,1.953818828
US,1124,13,0,0,"Bollinger, Missouri, US",9263.990769,1.15658363
US,18044,93,0,0,"Boone, Missouri, US",9998.725501,0.515406783
US,9361,144,0,0,"Buchanan, Missouri, US",10714.93979,1.53829719
US,4220,48,0,0,"Butler, Missouri, US",9934.554358,1.137440758
US,784,14,0,0,"Caldwell, Missouri, US",8691.796009,1.785714286
US,5000,50,0,0,"Callaway, Missouri, US",11174.93239,1
US,4104,87,0,0,"Camden, Missouri, US",8862.973761,2.119883041
US,8894,135,0,0,"Cape Girardeau, Missouri, US",11276.6416,1.517877221
US,1040,23,0,0,"Carroll, Missouri, US",11982.94734,2.211538462
US,544,11,0,0,"Carter, Missouri, US",9093.948512,2.022058824
US,9212,111,0,0,"Cass, Missouri, US",8708.640575,1.204950065
US,1123,22,0,0,"Cedar, Missouri, US",7826.329361,1.95903829
US,683,8,0,0,"Chariton, Missouri, US",9197.41449,1.171303075
US,8501,91,0,0,"Christian, Missouri, US",9595.349625,1.070462299
US,672,7,0,0,"Clark, Missouri, US",9886.714727,1.041666667
US,10112,166,0,0,"Clay, Missouri, US",4045.641493,1.641613924
US,1971,65,0,0,"Clinton, Missouri, US",9667.925639,3.297818366
US,9129,127,0,0,"Cole, Missouri, US",11895.23747,1.391170994
US,1924,27,0,0,"Cooper, Missouri, US",10864.53216,1.403326403
US,2609,38,0,0,"Crawford, Missouri, US",10907.19064,1.456496742
US,590,17,0,0,"Dade, Missouri, US",7803.200635,2.881355932
US,1310,28,0,0,"Dallas, Missouri, US",7761.583126,2.13740458
US,709,11,0,0,"Daviess, Missouri, US",8564.870742,1.551480959
US,1130,32,0,0,"DeKalb, Missouri, US",9006.136925,2.831858407
US,979,17,0,0,"Dent, Missouri, US",6286.521544,1.736465781
US,937,29,0,0,"Douglas, Missouri, US",7106.560485,3.094983991
US,2877,50,0,0,"Dunklin, Missouri, US",9876.077031,1.737921446
US,10711,184,0,0,"Franklin, Missouri, US",10302.30746,1.717860144
US,1545,45,0,0,"Gasconade, Missouri, US",10505.91595,2.912621359
US,829,20,0,0,"Gentry, Missouri, US",12616.04018,2.412545235
US,28474,468,0,0,"Greene, Missouri, US",9715.237166,1.643604692
US,1008,34,0,0,"Grundy, Missouri, US",10233.50254,3.373015873
US,882,14,0,0,"Harrison, Missouri, US",10560.34483,1.587301587
US,2022,40,0,0,"Henry, Missouri, US",9265.029326,1.978239367
US,654,15,0,0,"Hickory, Missouri, US",6852.472758,2.293577982
US,445,14,0,0,"Holt, Missouri, US",10106.7454,3.146067416
US,1054,7,0,0,"Howard, Missouri, US",10538.94611,0.664136622
US,3512,45,0,0,"Howell, Missouri, US",8754.393399,1.281321185
US,911,6,0,0,"Iron, Missouri, US",8997.530864,0.658616905
US,38567,450,0,0,"Jackson, Missouri, US",5485.973904,1.166800633
US,15610,237,0,0,"Jasper, Missouri, US",12865.95015,1.518257527
US,23461,248,0,0,"Jefferson, Missouri, US",10423.3587,1.057073441
US,4795,54,0,0,"Johnson, Missouri, US",8869.446191,1.126173097
US,44380,580,0,0,"Kansas City, Missouri, US",9076.722645,1.306894998
US,377,3,0,0,"Knox, Missouri, US",9522.606719,0.795755968
US,3322,69,0,0,"Laclede, Missouri, US",9299.330963,2.077062011
US,3104,57,0,0,"Lafayette, Missouri, US",9490.033019,1.836340206
US,3431,83,0,0,"Lawrence, Missouri, US",8945.378699,2.41911979
US,1038,19,0,0,"Lewis, Missouri, US",10617.83961,1.83044316
US,5964,45,0,0,"Lincoln, Missouri, US",10106.24778,0.754527163
US,1269,13,0,0,"Linn, Missouri, US",10645.97315,1.024428684
US,1784,42,0,0,"Livingston, Missouri, US",11716.03073,2.35426009
US,1559,15,0,0,"Macon, Missouri, US",10312.89277,0.962155228
US,1671,16,0,0,"Madison, Missouri, US",13823.62674,0.957510473
US,640,8,0,0,"Maries, Missouri, US",7358.859377,1.25
US,3630,50,0,0,"Marion, Missouri, US",12723.449,1.377410468
US,2437,28,0,0,"McDonald, Missouri, US",10671.27906,1.148953632
US,300,2,0,0,"Mercer, Missouri, US",8294.166436,0.666666667
US,2542,54,0,0,"Miller, Missouri, US",9922.323276,2.124311566
US,1464,28,0,0,"Mississippi, Missouri, US",11107.739,1.912568306
US,1793,32,0,0,"Moniteau, Missouri, US",11114.55492,1.784718349
US,1001,12,0,0,"Monroe, Missouri, US",11580.2869,1.198801199
US,1036,11,0,0,"Montgomery, Missouri, US",8968.92044,1.061776062
US,1713,44,0,0,"Morgan, Missouri, US",8304.649246,2.568593112
US,2126,44,0,0,"New Madrid, Missouri, US",12450.22253,2.069614299
US,5373,78,0,0,"Newton, Missouri, US",9226.251803,1.451702959
US,2699,25,0,0,"Nodaway, Missouri, US",12217.09216,0.926268989
US,802,5,0,0,"Oregon, Missouri, US",7617.05765,0.623441397
US,1636,16,0,0,"Osage, Missouri, US",12016.15865,0.97799511
US,652,21,0,0,"Ozark, Missouri, US",7107.041639,3.220858896
US,1599,39,0,0,"Pemiscot, Missouri, US",10117.05157,2.43902439
US,2244,30,0,0,"Perry, Missouri, US",11726.58863,1.336898396
US,5159,77,0,0,"Pettis, Missouri, US",12184.98311,1.492537313
US,3872,130,0,0,"Phelps, Missouri, US",8686.873219,3.357438017
US,1798,26,0,0,"Pike, Missouri, US",9824.062944,1.446051168
US,4194,47,0,0,"Platte, Missouri, US",4016.548871,1.120648546
US,3293,35,0,0,"Polk, Missouri, US",10242.93135,1.062860613
US,3497,52,0,0,"Pulaski, Missouri, US",6647.404338,1.486988848
US,358,4,0,0,"Putnam, Missouri, US",7623.50937,1.117318436
US,1063,13,0,0,"Ralls, Missouri, US",10311.37841,1.222953904
US,2648,30,0,0,"Randolph, Missouri, US",10699.85453,1.132930514
US,1977,27,0,0,"Ray, Missouri, US",8588.930402,1.365705615
US,384,3,0,0,"Reynolds, Missouri, US",6124.401914,0.78125
US,1083,16,0,0,"Ripley, Missouri, US",8150.210716,1.477377655
US,2834,38,0,0,"Saline, Missouri, US",12451.12253,1.340860974
US,340,7,0,0,"Schuyler, Missouri, US",7296.137339,2.058823529
US,306,4,0,0,"Scotland, Missouri, US",6242.350061,1.307189542
US,4714,85,0,0,"Scott, Missouri, US",12314.52456,1.803139584
US,588,12,0,0,"Shannon, Missouri, US",7200.587803,2.040816327
US,642,7,0,0,"Shelby, Missouri, US",10826.30691,1.090342679
US,42956,460,0,0,"St. Charles, Missouri, US",10684.98739,1.070863209
US,787,8,0,0,"St. Clair, Missouri, US",8375.013302,1.016518424
US,8846,115,0,0,"St. Francois, Missouri, US",13160.75281,1.300022609
US,99659,2226,0,0,"St. Louis, Missouri, US",10023.98902,2.233616633
US,24833,504,0,0,"St. Louis City, Missouri, US",8261.804003,2.029557444
US,1826,16,0,0,"Ste. Genevieve, Missouri, US",10204.53783,0.876232202
US,2501,41,0,0,"Stoddard, Missouri, US",8616.709733,1.639344262
US,2460,46,0,0,"Stone, Missouri, US",7699.048573,1.869918699
US,843,14,0,0,"Sullivan, Missouri, US",13844.63787,1.660735469
US,5353,94,0,0,"Taney, Missouri, US",9571.234444,1.756024659
US,1843,23,0,0,"Texas, Missouri, US",7256.476888,1.247965274
US,0,0,0,0,"Unassigned, Missouri, US",0,0
US,1958,46,0,0,"Vernon, Missouri, US",9521.956913,2.349336057
US,3188,23,0,0,"Warren, Missouri, US",8942.747342,0.721455458
US,2763,49,0,0,"Washington, Missouri, US",11172.66478,1.773434672
US,1036,14,0,0,"Wayne, Missouri, US",8047.852094,1.351351351
US,3621,54,0,0,"Webster, Missouri, US",9145.787028,1.491300746
US,163,2,0,0,"Worth, Missouri, US",8097.367114,1.226993865
US,1603,32,0,0,"Wright, Missouri, US",8764.831319,1.996257018
US,910,11,0,0,"Beaverhead, Montana, US",9626.573575,1.208791209
US,2568,76,0,0,"Big Horn, Montana, US",19280.72678,2.959501558
US,785,23,0,0,"Blaine, Montana, US",11749.73806,2.929936306
US,501,5,0,0,"Broadwater, Montana, US",8032.708033,0.998003992
US,879,15,0,0,"Carbon, Montana, US",8195.804196,1.706484642
US,148,5,0,0,"Carter, Montana, US",11821.08626,3.378378378
US,9163,169,0,0,"Cascade, Montana, US",11261.46056,1.844374113
US,508,6,0,0,"Chouteau, Montana, US",9015.084295,1.181102362
US,1192,18,0,0,"Custer, Montana, US",10454.30626,1.510067114
US,197,8,0,0,"Daniels, Montana, US",11656.80473,4.060913706
US,1098,30,0,0,"Dawson, Montana, US",12748.17137,2.732240437
US,1117,15,0,0,"Deer Lodge, Montana, US",12221.00656,1.342882722
US,286,2,0,0,"Fallon, Montana, US",10049.19185,0.699300699
US,1120,31,0,0,"Fergus, Montana, US",10135.74661,2.767857143
US,12096,95,0,0,"Flathead, Montana, US",11652.50564,0.785383598
US,14774,63,0,0,"Gallatin, Montana, US",12910.49863,0.4264248
US,80,2,0,0,"Garfield, Montana, US",6359.300477,2.5
US,1540,42,0,0,"Glacier, Montana, US",11197.5569,2.727272727
US,56,2,0,0,"Golden Valley, Montana, US",6820.950061,3.571428571
US,196,2,0,0,"Granite, Montana, US",5800.532702,1.020408163
US,1995,44,0,0,"Hill, Montana, US",12102.64499,2.205513784
US,1091,8,0,0,"Jefferson, Montana, US",8927.256362,0.733272227
US,91,1,0,0,"Judith Basin, Montana, US",4534.130543,1.098901099
US,2101,36,0,0,"Lake, Montana, US",6898.023508,1.713469776
US,6931,88,0,0,"Lewis and Clark, Montana, US",9982.428851,1.269658058
US,117,1,0,0,"Liberty, Montana, US",5006.418485,0.854700855
US,1624,17,0,0,"Lincoln, Montana, US",8128.128128,1.04679803
US,784,8,0,0,"Madison, Montana, US",9116.27907,1.020408163
US,183,1,0,0,"McCone, Montana, US",10997.59615,0.546448087
US,151,7,0,0,"Meagher, Montana, US",8109.559613,4.635761589
US,256,0,0,0,"Mineral, Montana, US",5822.151467,0
US,9157,94,0,0,"Missoula, Montana, US",7656.354515,1.026537075
US,346,12,0,0,"Musselshell, Montana, US",7468.163177,3.468208092
US,1403,20,0,0,"Park, Montana, US",8448.753463,1.42551675
US,12,1,0,0,"Petroleum, Montana, US",2464.065708,8.333333333
US,524,16,0,0,"Phillips, Montana, US",13252.40263,3.053435115
US,495,4,0,0,"Pondera, Montana, US",8374.21756,0.808080808
US,124,6,0,0,"Powder River, Montana, US",7372.175981,4.838709677
US,928,10,0,0,"Powell, Montana, US",13468.79536,1.077586207
US,141,2,0,0,"Prairie, Montana, US",13091.92201,1.418439716
US,3124,44,0,0,"Ravalli, Montana, US",7131.443181,1.408450704
US,1240,17,0,0,"Richland, Montana, US",11478.29307,1.370967742
US,1640,54,0,0,"Roosevelt, Montana, US",14903.67139,3.292682927
US,1226,50,0,0,"Rosebud, Montana, US",13718.24997,4.078303426
US,639,15,0,0,"Sanders, Montana, US",5275.324032,2.34741784
US,423,5,0,0,"Sheridan, Montana, US",12783.31822,1.182033097
US,4104,86,0,0,"Silver Bow, Montana, US",11754.26035,2.095516569
US,726,14,0,0,"Stillwater, Montana, US",7529.558183,1.928374656
US,400,7,0,0,"Sweet Grass, Montana, US",10703.77308,1.75
US,499,6,0,0,"Teton, Montana, US",8117.781031,1.20240481
US,722,11,0,0,"Toole, Montana, US",15244.93243,1.523545706
US,55,1,0,0,"Treasure, Montana, US",7902.298851,1.818181818
US,0,0,0,0,"Unassigned, Montana, US",0,0
US,896,18,0,0,"Valley, Montana, US",12114.65657,2.008928571
US,180,8,0,0,"Wheatland, Montana, US",8466.603951,4.444444444
US,121,6,0,0,"Wibaux, Montana, US",12487.1001,4.958677686
US,17540,265,0,0,"Yellowstone, Montana, US",10874.14755,1.510832383
US,2990,46,0,0,"Adams, Nebraska, US",9533.526767,1.538461538
US,536,7,0,0,"Antelope, Nebraska, US",8510.638298,1.305970149
US,22,1,0,0,"Arthur, Nebraska, US",4751.61987,4.545454545
US,36,0,0,0,"Banner, Nebraska, US",4832.214765,0
US,21,0,0,0,"Blaine, Nebraska, US",4516.129032,0
US,584,4,0,0,"Boone, Nebraska, US",11248.07396,0.684931507
US,940,8,0,0,"Box Butte, Nebraska, US",8717.425577,0.85106383
US,176,3,0,0,"Boyd, Nebraska, US",9171.44346,1.704545455
US,219,2,0,0,"Brown, Nebraska, US",7411.167513,0.913242009
US,5520,57,0,0,"Buffalo, Nebraska, US",11115.80982,1.032608696
US,671,12,0,0,"Burt, Nebraska, US",10388.60505,1.788375559
US,849,11,0,0,"Butler, Nebraska, US",10591.31737,1.295641932
US,2674,16,0,0,"Cass, Nebraska, US",10187.44285,0.598354525
US,776,11,0,0,"Cedar, Nebraska, US",9235.896215,1.417525773
US,463,5,0,0,"Chase, Nebraska, US",11799.18451,1.079913607
US,301,7,0,0,"Cherry, Nebraska, US",5290.912287,2.325581395
US,938,16,0,0,"Cheyenne, Nebraska, US",10527.49719,1.70575693
US,706,11,0,0,"Clay, Nebraska, US",11381.58955,1.558073654
US,1593,21,0,0,"Colfax, Nebraska, US",14875.3385,1.31826742
US,1055,15,0,0,"Cuming, Nebraska, US",11926.29437,1.421800948
US,851,19,0,0,"Custer, Nebraska, US",7896.446135,2.23266745
US,3934,65,0,0,"Dakota, Nebraska, US",19644.4622,1.652262328
US,746,12,0,0,"Dawes, Nebraska, US",8685.528001,1.608579088
US,2886,31,0,0,"Dawson, Nebraska, US",12231.40496,1.074151074
US,105,1,0,0,"Deuel, Nebraska, US",5852.842809,0.952380952
US,611,9,0,0,"Dixon, Nebraska, US",10841.022,1.47299509
US,4964,62,0,0,"Dodge, Nebraska, US",13575.82388,1.248992748
US,71664,716,0,0,"Douglas, Nebraska, US",12543.42959,0.999106944
US,185,4,0,0,"Dundy, Nebraska, US",10927.3479,2.162162162
US,506,8,0,0,"Fillmore, Nebraska, US",9264.005859,1.581027668
US,242,4,0,0,"Franklin, Nebraska, US",8123.531386,1.652892562
US,193,1,0,0,"Frontier, Nebraska, US",7346.783403,0.518134715
US,508,5,0,0,"Furnas, Nebraska, US",10863.98631,0.984251969
US,2186,19,0,0,"Gage, Nebraska, US",10161.29782,0.869167429
US,113,1,0,0,"Garden, Nebraska, US",6151.333696,0.884955752
US,153,1,0,0,"Garfield, Nebraska, US",7770.441849,0.653594771
US,183,5,0,0,"Gosper, Nebraska, US",9195.979899,2.732240437
US,41,4,0,0,"Grant, Nebraska, US",6581.05939,9.756097561
US,214,1,0,0,"Greeley, Nebraska, US",9083.191851,0.46728972
US,7854,117,0,0,"Hall, Nebraska, US",12801.33001,1.489686784
US,966,17,0,0,"Hamilton, Nebraska, US",10360.36036,1.759834369
US,219,0,0,0,"Harlan, Nebraska, US",6479.289941,0
US,61,0,0,0,"Hayes, Nebraska, US",6616.052061,0
US,255,5,0,0,"Hitchcock, Nebraska, US",9232.440261,1.960784314
US,864,16,0,0,"Holt, Nebraska, US",8582.497268,1.851851852
US,54,2,0,0,"Hooker, Nebraska, US",7917.888563,3.703703704
US,557,10,0,0,"Howard, Nebraska, US",8642.358417,1.795332136
US,669,1,0,0,"Jefferson, Nebraska, US",9494.748794,0.149476831
US,642,9,0,0,"Johnson, Nebraska, US",12660.22481,1.401869159
US,690,5,0,0,"Kearney, Nebraska, US",10623.55658,0.724637681
US,723,10,0,0,"Keith, Nebraska, US",8999.253174,1.383125864
US,54,0,0,0,"Keya Paha, Nebraska, US",6699.751861,0
US,416,2,0,0,"Kimball, Nebraska, US",11453.74449,0.480769231
US,887,12,0,0,"Knox, Nebraska, US",10645.70331,1.352874859
US,31429,170,0,0,"Lancaster, Nebraska, US",9849.572221,0.540901715
US,3862,60,0,0,"Lincoln, Nebraska, US",11061.46531,1.553599171
US,82,0,0,0,"Logan, Nebraska, US",10962.56684,0
US,42,0,0,0,"Loup, Nebraska, US",6325.301205,0
US,4299,44,0,0,"Madison, Nebraska, US",12248.2122,1.023493836
US,29,1,0,0,"McPherson, Nebraska, US",5870.445344,3.448275862
US,788,15,0,0,"Merrick, Nebraska, US",10161.18633,1.903553299
US,510,7,0,0,"Morrill, Nebraska, US",10986.64369,1.37254902
US,414,10,0,0,"Nance, Nebraska, US",11764.70588,2.415458937
US,692,15,0,0,"Nemaha, Nebraska, US",9925.41595,2.167630058
US,431,11,0,0,"Nuckolls, Nebraska, US",10390.54966,2.552204176
US,1471,10,0,0,"Otoe, Nebraska, US",9186.859855,0.679809653
US,234,1,0,0,"Pawnee, Nebraska, US",8955.223881,0.427350427
US,293,11,0,0,"Perkins, Nebraska, US",10134.90142,3.754266212
US,1001,10,0,0,"Phelps, Nebraska, US",11080.36307,0.999000999
US,642,20,0,0,"Pierce, Nebraska, US",8981.533296,3.115264798
US,4151,50,0,0,"Platte, Nebraska, US",12402.15118,1.204529029
US,584,9,0,0,"Polk, Nebraska, US",11202.76232,1.54109589
US,1210,15,0,0,"Red Willow, Nebraska, US",11283.10332,1.239669421
US,736,19,0,0,"Richardson, Nebraska, US",9357.914812,2.581521739
US,102,2,0,0,"Rock, Nebraska, US",7516.580693,1.960784314
US,2044,2,0,0,"Saline, Nebraska, US",14370.07874,0.097847358
US,22842,132,0,0,"Sarpy, Nebraska, US",12202.18381,0.577882847
US,2533,16,0,0,"Saunders, Nebraska, US",11738.80805,0.631662061
US,4189,59,0,0,"Scotts Bluff, Nebraska, US",11760.90741,1.408450704
US,1757,32,0,0,"Seward, Nebraska, US",10165.47096,1.821286283
US,530,11,0,0,"Sheridan, Nebraska, US",10102.93557,2.075471698
US,212,4,0,0,"Sherman, Nebraska, US",7064.311896,1.886792453
US,39,0,0,0,"Sioux, Nebraska, US",3344.768439,0
US,373,11,0,0,"Stanton, Nebraska, US",6300.675676,2.949061662
US,496,4,0,0,"Thayer, Nebraska, US",9914.051569,0.806451613
US,53,1,0,0,"Thomas, Nebraska, US",7340.720222,1.886792453
US,847,11,0,0,"Thurston, Nebraska, US",11724.8062,1.298701299
US,1890,6,0,0,"Unassigned, Nebraska, US",0,0.317460317
US,327,2,0,0,"Valley, Nebraska, US",7864.357864,0.611620795
US,2198,25,0,0,"Washington, Nebraska, US",10603.50234,1.137397634
US,1089,7,0,0,"Wayne, Nebraska, US",11603.6228,0.642791552
US,391,7,0,0,"Webster, Nebraska, US",11213.07714,1.79028133
US,39,0,0,0,"Wheeler, Nebraska, US",4980.842912,0
US,1767,11,0,0,"York, Nebraska, US",12917.61094,0.622524052
US,6511,123,0,0,"Carson City, Nevada, US",11644.25209,1.889110736
US,2061,49,0,0,"Churchill, Nevada, US",8274.117789,2.377486657
US,249831,4376,0,0,"Clark, Nevada, US",11021.72086,1.751584071
US,2901,35,0,0,"Douglas, Nevada, US",5931.908803,1.206480524
US,4950,56,0,0,"Elko, Nevada, US",9378.907878,1.131313131
US,38,0,0,0,"Esmeralda, Nevada, US",4352.806415,0
US,55,0,0,0,"Eureka, Nevada, US",2710.694924,0
US,1187,14,0,0,"Humboldt, Nevada, US",7052.462718,1.179443976
US,467,9,0,0,"Lander, Nevada, US",8441.793203,1.927194861
US,362,3,0,0,"Lincoln, Nevada, US",6984.371985,0.828729282
US,3219,65,0,0,"Lyon, Nevada, US",5597.287428,2.01926064
US,309,7,0,0,"Mineral, Nevada, US",6859.045505,2.265372168
US,2964,107,0,0,"Nye, Nevada, US",6371.04228,3.609986505
US,956,20,0,0,"Pershing, Nevada, US",14215.61338,2.092050209
US,110,3,0,0,"Storey, Nevada, US",2667.960223,2.727272727
US,0,0,0,0,"Unassigned, Nevada, US",0,0
US,45806,679,0,0,"Washoe, Nevada, US",9714.560813,1.482338558
US,625,6,0,0,"White Pine, Nevada, US",6524.008351,0.96
US,4078,100,0,0,"Belknap, New Hampshire, US",6652.202992,2.452182442
US,2447,11,0,0,"Carroll, New Hampshire, US",5003.066857,0.449530037
US,3825,33,0,0,"Cheshire, New Hampshire, US",5027.27213,0.862745098
US,2014,41,0,0,"Coos, New Hampshire, US",6380.889016,2.035749752
US,4013,26,0,0,"Grafton, New Hampshire, US",4464.543978,0.647894343
US,36013,641,0,0,"Hillsborough, New Hampshire, US",8635.693304,1.779912809
US,9568,115,0,0,"Merrimack, New Hampshire, US",6320.058656,1.201923077
US,24158,261,0,0,"Rockingham, New Hampshire, US",7798.714526,1.080387449
US,9828,90,0,0,"Strafford, New Hampshire, US",7523.36699,0.915750916
US,1793,25,0,0,"Sullivan, New Hampshire, US",4155.657535,1.39431121
US,566,1,0,0,"Unassigned, New Hampshire, US",0,0.176678445
US,31484,678,0,0,"Atlantic, New Jersey, US",11940.68343,2.153474781
US,104022,2862,0,0,"Bergen, New Jersey, US",11158.74027,2.751341062
US,44042,848,0,0,"Burlington, New Jersey, US",9889.322756,1.925434812
US,55339,1305,0,0,"Camden, New Jersey, US",10926.39065,2.358192233
US,9145,207,0,0,"Cape May, New Jersey, US",9936.005389,2.263531985
US,17002,433,0,0,"Cumberland, New Jersey, US",11370.52171,2.546759205
US,93798,2969,0,0,"Essex, New Jersey, US",11739.79161,3.165312693
US,30423,636,0,0,"Gloucester, New Jersey, US",10431.83969,2.090523617
US,87773,2267,0,0,"Hudson, New Jersey, US",13053.86301,2.582798811
US,9754,175,0,0,"Hunterdon, New Jersey, US",7842.664287,1.794135739
US,33841,946,0,0,"Mercer, New Jersey, US",9210.189696,2.795425667
US,91931,2348,0,0,"Middlesex, New Jersey, US",11142.31415,2.55408948
US,75315,1613,0,0,"Monmouth, New Jersey, US",12171.23603,2.141671646
US,49954,1225,0,0,"Morris, New Jersey, US",10156.45173,2.452256076
US,75596,2145,0,0,"Ocean, New Jersey, US",12450.22118,2.837451717
US,72673,1912,0,0,"Passaic, New Jersey, US",14481.71278,2.630963356
US,6061,185,0,0,"Salem, New Jersey, US",9715.476477,3.0523016
US,29967,838,0,0,"Somerset, New Jersey, US",9110.338244,2.796409384
US,13945,303,0,0,"Sussex, New Jersey, US",9926.114686,2.1728218
US,864,0,0,0,"Unassigned, New Jersey, US",0,0
US,71236,1960,0,0,"Union, New Jersey, US",12804.37717,2.751417822
US,9923,236,0,0,"Warren, New Jersey, US",9426.505933,2.37831301
US,58178,945,0,0,"Bernalillo, New Mexico, US",8566.661906,1.624325346
US,94,5,0,0,"Catron, New Mexico, US",2665.154522,5.319148936
US,8993,171,0,0,"Chaves, New Mexico, US",13917.82094,1.901478928
US,2889,113,0,0,"Cibola, New Mexico, US",10830.36551,3.911388024
US,771,47,0,0,"Colfax, New Mexico, US",6456.745666,6.095979248
US,5244,79,0,0,"Curry, New Mexico, US",10712.09707,1.5064836
US,170,1,0,0,"De Baca, New Mexico, US",9725.400458,0.588235294
US,24792,459,0,0,"Dona Ana, New Mexico, US",11362.31353,1.851403679
US,6862,130,0,0,"Eddy, New Mexico, US",11737.94047,1.894491402
US,1717,37,0,0,"Grant, New Mexico, US",6359.73035,2.154921374
US,415,9,0,0,"Guadalupe, New Mexico, US",9651.162791,2.168674699
US,11,0,0,0,"Harding, New Mexico, US",1760,0
US,363,9,0,0,"Hidalgo, New Mexico, US",8646.97475,2.479338843
US,8308,168,0,0,"Lea, New Mexico, US",11689.88321,2.022147328
US,1728,19,0,0,"Lincoln, New Mexico, US",8828.939301,1.099537037
US,529,6,0,0,"Los Alamos, New Mexico, US",2731.168362,1.134215501
US,3354,86,0,0,"Luna, New Mexico, US",14146.52664,2.564102564
US,12326,467,0,0,"McKinley, New Mexico, US",17271.28785,3.78873925
US,171,6,0,0,"Mora, New Mexico, US",3782.349038,3.50877193
US,3988,75,0,0,"Otero, New Mexico, US",5909.023559,1.880641926
US,517,8,0,0,"Quay, New Mexico, US",6264.388707,1.547388781
US,3623,76,0,0,"Rio Arriba, New Mexico, US",9308.599471,2.097709081
US,1992,56,0,0,"Roosevelt, New Mexico, US",10767.56757,2.81124498
US,15283,476,0,0,"San Juan, New Mexico, US",12329.17601,3.114571746
US,1359,17,0,0,"San Miguel, New Mexico, US",4982.219452,1.250919794
US,12047,230,0,0,"Sandoval, New Mexico, US",8209.3112,1.90918901
US,10414,146,0,0,"Santa Fe, New Mexico, US",6926.136288,1.401958901
US,776,50,0,0,"Sierra, New Mexico, US",7191.177833,6.443298969
US,1318,56,0,0,"Socorro, New Mexico, US",7922.10134,4.248861912
US,1677,52,0,0,"Taos, New Mexico, US",5124.835742,3.100775194
US,797,13,0,0,"Torrance, New Mexico, US",5154.905892,1.631116688
US,4137,0,0,0,"Unassigned, New Mexico, US",0,0
US,250,9,0,0,"Union, New Mexico, US",6159.152501,3.6
US,6775,110,0,0,"Valencia, New Mexico, US",8834.498227,1.623616236
US,24549,351,0,0,"Albany, New York, US",8035.521397,1.429793474
US,3503,84,0,0,"Allegany, New York, US",7600.182248,2.397944619
US,182076,6555,0,0,"Bronx, New York, US",12838.46434,3.600144994
US,18482,362,0,0,"Broome, New York, US",9702.448448,1.958662482
US,5668,88,0,0,"Cattaraugus, New York, US",7446.431152,1.552575865
US,6275,92,0,0,"Cayuga, New York, US",8194.473464,1.466135458
US,8865,141,0,0,"Chautauqua, New York, US",6985.650457,1.590524535
US,7633,135,0,0,"Chemung, New York, US",9146.136887,1.768636185
US,3455,76,0,0,"Chenango, New York, US",7318.829835,2.199710564
US,4821,33,0,0,"Clinton, New York, US",5989.936013,0.684505289
US,4037,103,0,0,"Columbia, New York, US",6789.324095,2.551399554
US,3831,60,0,0,"Cortland, New York, US",8051.533175,1.566170713
US,2345,37,0,0,"Delaware, New York, US",5313.243458,1.57782516
US,29320,444,0,0,"Dutchess, New York, US",9965.399806,1.514324693
US,88925,1783,0,0,"Erie, New York, US",9679.417265,2.005060444
US,1586,26,0,0,"Essex, New York, US",4299.850888,1.639344262
US,2530,12,0,0,"Franklin, New York, US",5057.774579,0.4743083
US,4371,91,0,0,"Fulton, New York, US",8187.999925,2.081903455
US,5404,123,0,0,"Genesee, New York, US",9434.357542,2.276091784
US,3383,78,0,0,"Greene, New York, US",7169.195558,2.305645876
US,313,2,0,0,"Hamilton, New York, US",7087.862319,0.638977636
US,5141,107,0,0,"Herkimer, New York, US",8384.024527,2.081307139
US,6027,68,0,0,"Jefferson, New York, US",5487.371852,1.128256181
US,278726,10368,0,0,"Kings, New York, US",10888.14693,3.719782152
